customer_unique_id,product_id
1544f85dff3797491b60f2a5241d14c1,38afdf723b95d455b418a0f57d623c6b
38c3bc2d6df03905e3e8d3d5b079acf4,672e757f331900b9deea127a2a7b79fd
2ada69d1c5528233e3d9aa3f1d8da1b1,28b4eced95a52d9c437a4caf9d311b95
bb8a37225e0279ac8a274c9765617eaf,e95ee6822b66ac6058e2e4aff656071a
8e5a8d9363eb6296154b65750c8702ca,23365beed316535b4105bd800c46670e
2e0daa38f7fd081ddcda32d972e5ec50,50fd2b788dc166edd20512370dac54df
577edb526f98771b20d6db4a51d79423,b10eba910a974df70b8a12d0665cdb9e
33febb33a42a35f5826a22584b127f9d,4089861a1bd4685da70bddd6b4f974f1
98758d88bf4b8eef1372ddee45d63178,fe59a1e006df3ac42bf0ceb876d70969
eb2568a7ba9b2ca9bf1f818a8dea82ce,c6dd917a0be2a704582055949915ab32
d02e64b28b7c386aab81bb6ce148799a,28b4eced95a52d9c437a4caf9d311b95
d1f24d1d504e27bee13b415e40daeab0,0b0172eb0fd18479d29c3bc122c058c2
3d01f9412759a6a68f249b76eca0de78,dbaee28f4ee64465838a229582d77520
b32ff8caad5902c55fa167e7dc77cc69,dbb67791e405873b259e4656bf971246
55a269f324455e78349e7b9b7e7e5911,84f456958365164420cfc80fbe4c7fab
870a0bdc769f9a7870309036740e79ea,e67307ff0f15ade43fcb6e670be7a74c
dc5aa19797b8fb7a4929ad109fb25553,30c01cc81c9eb80469371743813789cc
c6f624cf0e9908fe310d59a80350bea0,777d2e438a1b645f3aec9bd57e92672c
100bf2da12cc1fd1b556507aa87bf3a1,884fa3cd42986ba480ea2f8ae4e25ff7
43860f86362fea12550bfa19ef73015f,bdcf6a834e8faa30dac3886c7a58e92e
484689f7961df6e755f6373221aff64d,a5341e3f8155dbb3e62323d3ea289729
87ae4c644c15d9c6b6f826dfec33b340,e19ddcc85537b41f22116c8d5425ef46
e7d41c19da317af0612170197303d5a9,e6b6e13cf71449a457269f425b89dc74
12d280dc9e8bf7888a3d2a8a8ae74f8d,13fcfc313dfb2217e5ee3000a702f9ef
d4c0c343658dec14b2197594314c2cc3,4e3f399366b0047a572b6682f9bb166e
f99edeaa8a00f9866fd8fce5a0b83d4f,18901878788fec7ddc55e64d1ace8187
8a04e75a04c11b76156ef03b8ea45a18,0c4d0a08f95c7b7dc5dc7402bfdafd4c
fa78b26c2fa23b2ebda98c2926305c1d,35537536ed2b4c561b4018bf3abf54e0
c01bed915357c68393943dd8b7a51655,fe077ec80df6b4ee60bb4498d5ab1962
f77be85d218371e1afd9685f7ae828b2,430d215740da7fdda91cc938f8fd92f6
2ecb0fc377050ca3b001d3a199e951ec,892832da5b05b0f54578e1f14f193c22
c5e94cf711798a7bdde48952d2b3ee28,6490b9f63b0b595e1c1402b46b0f50ad
af11903c9def1d99643292e8d695b212,71c89e9d8fa274b017279aa322cd0e19
457626c51309d814c33966c88a161545,df3655ac9aa8c6cbfa63bdd8d3b09c50
f94d7c267f1bb6956a0c6c6fef65da8b,059344baebbeaa42fa9f2bbe11b1583e
f139f07dd192b4c3a1b21082a9c632a2,d9bdf643d95cb89844c0da1a0df1d16e
b31e69e978d97f380d52102ac379fd7e,7614c62b86a81021243e438cfde78ccc
83e1722d7fa45e1393a1226cd68c46b1,01c666c82f414c762ad21bffa56e8b49
cb56f37beb68b1e2557f4ce00879d21c,c2ece64199af7a53793ed9612a89a8cd
b1f8d8ebab0d8174f573bb6797ba8240,cc47c0863559499f01b4cad750929d10
248d18ee4a4b0977fd21ef3273eb4352,a6f449f6257f26e556013151cee46b4b
6bcc1cd0c7f8bffa6f67a6a1fbef5782,2d9ff06c8870a518f5f6909774e140fb
125afe43321f838bed64b7e0ecfddba4,97c58626cc3e15d514d2095f69650220
eb859d4b5ab54b643d2c0cedaca0c9fb,d54c5b81fc2b38707588dd4eddc7c594
205d5aa158338f2b733a07326aae8c87,9eae06d51aaa383b2bed5547a19d581c
2e875ea57961ad115cec13fef0920ae6,d41dc2f2979f52d75d78714b378d4068
2e875ea57961ad115cec13fef0920ae6,880be32f4db1d9f6e2bec38fb6ac23ab
199888480790cc4f6135f3a3e11af83e,ae27a5524edb2c8dc4656c670f458fb7
da9fe686eb368251f74be6cf68c13678,bd7cab8de4d7943286634023cc06f8ff
ec979208947bbba310f2ad8e50963725,c8e7c2ef329fcda4a233e7e2f8bb8b7d
137b3b977306da3cbeb1b552378f08e2,54e5063e43f27f747d592eb24e913150
98e71752819916789567071c52c4239e,08279c494018541f71443c07d77560f8
fbe6316a06058c651539cbf59ec5a0ef,2b939dc9b176d7fa21594d588815d4a4
22b12c9c5bc6ba994b2423d87d3bb88a,87b08e712cc4c9fe70984c5a24b29e2f
a666bec8af192f2238a0b719a7063a00,e1bf2f209fd2b08e1af3ed71732d9008
3c857a6f7828bfb70fb712e2393cfd1b,1f9799a175f50c9fa725984775cac5c5
3c857a6f7828bfb70fb712e2393cfd1b,13944d17b257432717fd260e69853140
7e765e16bdd8cf6bb0dc7728e1294636,84904413b82eee333a3f79137e8d197e
93b592cbb89abbda7dc554c39add344e,0f2fd0a589cb7849c1dbedbd4109c2f8
d56ded4569dd9821b2f83710a56afbde,8a6187b2665118d5095f99a25fd7ba7a
9392534851a5f1f12396b5f897f9f2ad,ec02a5d380128f7a188e9ce8f3ddd832
fdfa1cc68f121149d8fcc27ee96e134c,71a5f1c2a5fd9889ef26b5ac22aec9c6
be03685420bb977861dda08f4b4088b3,4c1bbc12438daec98a77243c2bf7a3ba
6d151e185615942c0bc8cd9373471ad1,3a264b078bf20e98f315ff65c23fa263
cd2fd2a38f5903eb2a7377b548e0bfdd,38fa750a3a3b3204f169c86a3284d387
250b38e3586d512ece3671470c5d5f6d,99e71b776debf2f01a69dce207e3e4f8
77971c2442b1adbbe0448409df2ea56a,62984ea1bba7fcea1f5b57084d3bf885
3725c5b8c1cf5ee69158f66922a862c4,a4d286543a67e29c930c99cbd7a55a8f
ffec490ab531184a483efe2eedd68908,452f66a0f164cac57802e2cea93188ac
0c35f915ac95c942a535a99bc22524a8,fadc89c2a60ff96b18827644074dfd70
2fe9477037604b2d6f60ffc998eb0812,db886bd83f6a076a2caeb7fd02722c35
3f7fe16073dbdd44c23f327bab3def2c,41402af2a88247152583bb812ba235dd
f26b89209f5378f95d8e664073b76419,3fbc0ef745950c7932d5f2a446189725
5c96a427e784b5e917f5a4fbf0f9e84a,500870614ddcf5bd84f7d26861026c8a
770c43f54c33cbf4bc49b7f2d6576891,656e0eca68dcecf6a31b8ececfabe3e8
1c83b776b851b057dcc32bb2fa5edbdd,4bc3ab2ff016887e619e587a993af3bf
095ffc730d9d2da2f12a0bec18722aae,53b36df67ebb7c41585e8d54d6772e08
89f85ff8f63aa9404d98a83cf96cd4e4,3f14d740544f37ece8a9e7bc8349797e
e7aa5a5869f3e9d7d04fd3aa5f90631f,8b5632d7a4f86bd2f1331355305427e6
3b776563843bf7cb5adb4e65296aefae,5e21d5cab5d33e770d8150a4ee6117db
8c07068e51d745035b296ebc1c8cd16a,d0fb1e667e989933a80444f93da833c0
b2c2e2635aded82494c5be5843664b74,01cf56cd6138b926a4802d16fc304149
5eb8cc30e45a67bdb05240e7e735967d,9545d45c37449ccbc376de3a04c66e71
02b3bd80b9721b83c5b155ace3feede9,86a11a09edde2267675505fc4d56d9b0
58a7135fcd46147533c2f50747435ec2,19f0917ba5781b978298ffcd9ae225c1
b0efd7adeb04d15b16edaedd11215d40,ff6caf9340512b8bf6d2a2a6df032cfa
1e57acebf9849b1d7af7c21c14c1b99f,9df0e8a7eef2a38b74e6d5c0e224b11f
d4c784ecad19dfe09e63ffaf9ada82a3,a9c404971d1a5b1cbc2e4070e02731fd
c5cc879614b6acdf5b62db3edd062e81,389d119b48cf3043d311335e499d9c6b
49e67d53accc3f7540aa695b147e8b05,c589625c8ccc7bfd2e8f1fb041e24c4a
8b9c297f4874622ea42c249bba3854d7,8c5876b1c7768217964f353bc7e64393
7af7a47d87d53e6db00e70790bba0370,cd71c76f5ab15f51f24fb214fc42d8ab
b96d7210632c1e88eafbf34998081f43,28a652ff04e43c1bc57937a9f8770f9b
5b861df2503dbc8ca307dfb7e18b300b,0c753fe6a58dfa7a27bda5de76e779c3
17726716a98c98a7806b43a789820245,5a848e4ab52fd5445cdc07aab1c40e48
aaeafdd832692cf3b77f4eeded665088,68c923fddf7f83316b53252eaf830724
31293649410caf78cd0a64bfc3ff3d78,601a360bd2a916ecef0e88de72a6531a
cd6ab472aeca00c899a173ffea882881,84f456958365164420cfc80fbe4c7fab
7e59d854b9bb4cbb2c85fcd93877c694,0c4a0f8ab44f9acd2d04e7024f9ba362
ec462378011c63f79ec53a2365d8e71b,d1c427060a0f73f6b889a5c7c61f2ac4
9a5b186787a143669398bd8083720c21,41eee23c25f7a574dfaf8d5c151dbb12
106106992030e0d83e6f1bc9d4054070,8695c431b31927efef5343e675f279e7
e4c1da04e1d03a2f6f276ebcb68b8253,d9c01b484ada6a360c2715a08fdf1568
0b9779c6ddf61db3641edd60f13be109,bd6e8cf9fe4122c385da2bcb9f979d5d
04373f7c105c306e9bdae55e5c70163c,2948658cb6abc82847412be7201bfc4c
eac51d2355307babc49fe52bc8b7d336,7e6c4a0bf900e259f50ba63331fd2785
8797820f6554668a5b835ff74cd077df,381169576b9f3c083a1c3261da161a3b
3ecdba3759728beba1f9ed3643e133d3,7e97894cc00196a56d6ec315c68b2353
6204c4e582a95b6a350adf6988623bfb,fb7a100ec8c7b34f60cec22b1a9a10e0
6204c4e582a95b6a350adf6988623bfb,4c3ae5db49258df0784827bdacf3b396
7e198addd609b9169441891b3f0df2b1,03bb24d19ea7449ce170e0888d830707
d28e54a9487cb4d360a09e7a96681e20,f9259c9e7c0f12c70f7a81409680a5ff
a4e15c3b37a5bdc379b5d9a8b7b37450,32a8448d1612773bcfd0c5a8dd235e4e
c0d9dda253199c2d4d3a2a255b77e517,3d514fecadf6cef40a2a32a3c20cd1c8
96fab6e511253d619ab79a63c31b29c4,f819f0c84a64f02d3a5606ca95edd272
f793d2815c27a46dafc9c92a1c960103,fa11ecd35f999783e96ac500532d9d45
8f062a3d9b2c79e29cc3d8db301b6d39,7d187801885842645486f00fb166f378
8a996e32e8d729f4f10947fb34bf5763,205604b962ebdae1c924e0d14e6e8ac1
08b76bd6862f5b38fafcb80a4eac3bee,2fb0efd1f61f186ffdda9e8ec70f27f2
8a44fe7a0a9fa910c26bdf99933e36aa,02ed3b595447e948efc3eac897e4df0e
051be26c01eaee2404f19132b80da15f,2f763ba79d9cd987b2034aac7ceffe06
f113042ff356f926d517f3087d4a1ba8,71bdf1a4d18c3cd68f108547f0b4cd1c
d3581765bcf955dcf282b1642c74157c,525f8fbde09c9bf777025c3141fbbc6e
f765c27dd5ad5be41dd370e1ee4657b4,735413ccfa564132a231aad945ef85ad
0a0c4bf0b7fcb55a0d43abff1ea4569f,e53e557d5a159f5aa2c5e995dfdf244b
fca073b957482b8bb92de22e5e9c80d6,b20004b530789d5db586f589da0ef3e3
d5faae3f913e775994e53068992969b5,e10758160da97891c2fdcbc35f0f031d
daec6ee742b2b2ce14fcb41bd844045a,83d199d296c44101c8c3b5c9c0cce9ea
fd01a8dd276ac93aec73fde385389de9,1ec486885049bbb9b79351d150ed18c4
55b66f38e36f20986ecd81eb16d5dad4,85d619318aa201aca57171aabeed0048
41e36b7ef606e5f8d7d85358fabbdd88,02475368dfb38934fe55f574024fe1d7
1df0a296f852bdf1a17b085730f4b894,08574b074924071f4e201e151b152b4e
42572eaafadc787ce69afad9af65a7b7,8474d936fee23f0c45620cc2022871cc
34acad212e30cd0d511be1034e2f9821,aacfae7cd4bac4849766f640abf2db8a
0ee84527dd65b0a7fadd79df2fc273fe,31a2f42a87890f87d77daebdfabc182e
d462d9e30ff3df8b64ade2aac3cafc7a,00ffe57f0110d73fd84d162252b2c784
bb7422969f2b502894c5b02697ba986d,0f80705139ce16ea35bb489987399b55
d77caf275e9f22055520d5a58bf0691f,526f833e1eb0a32ad9351145a761b9ab
4ddf25b85103aa90e4e53f275db83285,bfc0d01be79d9038c7720f983bf954e0
88fcb680dc8cd2e540010c0750b78242,85b8a24337b4e2571f8fee38f4253a06
2605c5e0b518e57802205cfb05246774,f9d774a1820f792952eea079a40a7c6b
a6f9ff98ef3cedac9d8a2b88afc89972,722f84416177a451c3be217ef8ffa082
9bc0afc85b2f40c797f96f7911397708,19421075ae0b585f2dc13ff149e2119d
dce5c2ba30e0cdab93060715a2f7dafb,0ec7b6a863e219792bc4d50d3a62a839
539a46fd0fe17b457ea27dacf709c406,ce130b350f529a1d6288f927da7404ea
f9b89cfe153ff980aa3d8dc18b380888,15c30c08ae39469fbf52befff9569adb
25e6bea0f352b9c61d1bed324da0f5cb,779559842fc122d55edbd03153f35e81
cbb7fc5fc1e854d9ee8f03c3eab82367,e819fddd6622f30e872bfc89471c1408
1024d89da874e3e84179752404838ab0,2083a6feb4bbb31f6abc92fc24e468c0
b4280a4f708b5e554795989590a542e8,e1c0a39b7f806727ea5121c60035ed3c
83ae47dedb34563d71d7a406f282d2eb,1d417ca09479182e9fdf13a1c77c309f
f3c96794acb463d2a2785d4eb46af0bf,7340a3839a1de1e99d149b8cf052a2ec
42bb190d26c930a9e7488bf0abbe87ff,a963ea4d494221de09b70f1b4a70edbd
89ec7229219bb8b0c1d0da3b74977e23,e40fa115d27ea4a80bf2136d5f0cfcd7
634348bbcede56e5731bfb277a34ca80,22d65c4f3ab25834df12163a3403da32
a2dbc98e10ce1a8a3a0c98b4b41ef63c,62c89abe1afe3a23c17765d462718a4c
f3591ae7686317e84ebbf646bedf3e24,57f2bc497c1a3ebe41ba7a06d78ed159
d0cceb06b81f83e06c5cb63c3f9cb8d3,eb8dbe7d2dd22ab3547925e49a78feb3
d3391cadc57741a0defe8a569e476813,a8115d34a4b7b74388da609692162c37
ea9657105a8bd47c0a60e1f2a8f2842d,5b3aa845bba5aa7ba1216e36ae882cfa
5c88de047e539f2ed9a643b3c7522f14,016711f78a6a87696645db0a6a834826
2b40d79d838a6fa4022ee7f7070bcd6d,f71a7c95a86564873cd996896b2976f6
00fb957ae14ffd35a3211d8aa6d9cf9c,52a8061c8e8e8cea30b41344aac26431
3b25730ea4e83eae8c0e90b100dde51d,77fdeb8d4f7502f75b6779205f30a875
0511b00dba27c937d7c1b15aa385359e,efec0b0b076ce3f164b80145743ebc02
429fbed971f52697e9bd392d94787bc7,d5f1f35337b832cc42168c69511e311d
4125ca92d09b7d7a7709209878845a0e,7583d9a579408cb84bbc7b0e4548ec18
b7eccb8247dce2f986bc667143eb475e,fa28f114992077c601cdb9810c5108a4
18cd91b09cbc8c28ae022b38889aeb5f,23f91e3d76be3938bfad0ff292392502
7e2a8ae1e36400f3da3f99af72023648,f23c48d81cd6a0c87f5c3b14aac68371
40774d861c6ca4cc0139739a04d930a8,bf06a69bb27c58156391de458700f3e7
be2cff6c84f1683300337ecd499992e0,cbecf0dca7a42c56c9ad9e20c74af1fd
89b30dd291178926f8564ac63b8d663a,a50acd33ba7a8da8e9db65094fa990a4
1d74273c053909be057f50f65b48522f,4dcb49b9ca7e48d2f108d40caa77caa2
1d74273c053909be057f50f65b48522f,9bb2d066e4b33b624cbdfec7d50b3dcb
211391a801f7f19d9dcd7bbe813b2622,0ea04fc101523a27bb53845d14d7d809
67339b5ed21a26219ebbeba53fba836a,d64e758afad411049a45e42c9a259241
576a1f3bd1b073f5a84b23075a37b90e,b596e2d70dd2f5fb5ff9ee2a1c803e5b
a6b24ceddbf05b497a2dcdc301984aaf,464383c22e65860826cf78650fe0f4e4
35ecdf6858edc6427223b64804cf028e,e8c6039a25765995ac7c1ec2cbef5765
839ec7c231c579ed10ddab6610f8f12b,55782cb82e0efe052da0a3da237da3b2
bcbab0dedb521d9c5412dd8913b2c900,ee3e94e918d05a5da04a4cb547e91dcc
ebcca806966fdf4317d0741eeee16004,eaa26a34984cbfedc19b1e45f09f3c9a
2302114645331312215fffbe07aab78a,dfbbf137ccb6af48e66d186a33118579
dd12487859031219d411baa6f6ac20f5,b6397895a17ce86decd60b898b459796
dd12487859031219d411baa6f6ac20f5,636598095d69a5718e67d2c9a3c7dde6
062238d27c69d03c3cf38b199d6a17a4,36826c711e5778c8d88a7311cc29c446
8c81d87b1a876ac44f968c7f112501f5,568ba441f7f464dc73d23a91cf8ca671
55c30000d759e95fa8d94da28ecd3288,06edb72f1e0c64b14c5b79353f7abea3
f507945d757fe904ec16d8e7bb7ba7ad,f3b8bfa5b86249e75e5c0632acc0e82e
40ab3e4a058e03da00c83586c4001193,595fac2a385ac33a80bd5114aec74eb8
1e5dec3847fa11b24069995161a7b95e,35557c68a22ecebcf066e25ca2ddc144
ba0a20e238448e2ae8bedaf7a8e04393,1629b469d01aadb4f92644039ad17d5c
b3c1bc5b24affd7cfb96752860b44640,519f3a4ea67cdce4923fbc76badd6bd2
0124721bc33e0aa6772b42d4ccfd01db,617186c3d97ea56c9c683a8a3974e8c1
c7e193525b2825ccfe5c65875c0db1dc,d1c427060a0f73f6b889a5c7c61f2ac4
baa8514552c2181d27fa72c8fdcbb36a,f7a17d2c51d9df89a4f1711c4ac17f33
6e766da2653f726764bc9879a3512931,ecab3fa721d1b06c225f23c30f02eb5e
898106ec3d6efd802c031b7e7bbcc1fb,fca62108387e25005784da2f551466a1
383fa1a759c0437605732a46d4f43d2c,4834f24983a4f056e5ae64265f723aaf
8004f80e361a5ee23aadb7418a685fc2,ee0c1cf2fbeae95205b4aa506f1469f0
464a3d024ae34727fcaf86198537f5f1,786248c98cab9ad5cccdb751909da1af
a3b14b09ee78619350083da5c35f0193,0aabfb375647d9738ad0f7b4ea3653b1
9b5ed7dd6e900a8dddac78911cc22562,f8b624d4e475bb8d1bddf1b65c6a64f6
c934b7146180892c1d0c54bd452f0fda,64d67d69ec57113ff99bbaab62ac1c53
01689985c22786e41347d5167048b25e,56cdfe67fbda57c1dcc752f5f361f981
5d5fe6ce70b1d9f2163eca85df9e6f85,c2ece64199af7a53793ed9612a89a8cd
87dff19086a1aa321cf06195ab40631c,33bd5538a16d23f0a39da1c9bfd20980
2c06826e53407560a26cc44d66d22726,6536314c94d43b787fc1c622941da14b
6e73ccb686c79f2406264857ad8f19ee,aca2eb7d00ea1a7b8ebd4e68314663af
c5f6047fb345ffd234cf5b26268988be,24a014458ccc6e989b4fcef5fa71da58
60ec651482858c327c177cf9360cc0a2,76d75f398634bf194ba99d7297e7d1fa
6d00d37733cf5dcb758f7e1b35829411,e9f2586707fb45ea0f9997c54f585842
8f060d52f9c6e9244dc0cba5951bb6ff,fcf64c72035fc6f17660bae96c933ffb
0697142614905a50813d854fa08b8eaf,c6336fa91fbd87c359e44f5dca5a90ed
c683ed9776a3bb038982ef2aaacdb9a5,634256dbcd184b3757ffd7632c9fe52a
ead67853687963974dfd6a3c23072deb,224037b21bfa8621e39c265513ee6594
c7e96f28f6556e49a8cb36b624a2b117,78efe838c04bbc568be034082200ac20
9982778ea04c8e76b329575deb442364,8323a7adeb57da21acea7e83563bed90
bea868f2d5335db6ea59f0028ca47515,aba86c093ccdbac75b09111d57e50004
f513f0c6703eeca0a7c917c3fb6e407c,5403528d987ad26e8d7cb25940411987
f0b9f688a3b9151bc6b38f4b5b36ea44,66f09a6de4f2ef63aaf5349b60a0e0c0
4ecad7e3d36a7e834f1095aefcc54521,1e1a186a03f0d98268516827690d4fd2
7062c39f1843312ff40c29838e4a8960,c6336fa91fbd87c359e44f5dca5a90ed
aa584bf61054b3967bbc9e8c6f74159f,eb883e95b710f252cb15d0fb41d8bbe9
96e7f8f0dbefaa6e16563ac77d339bf0,7e8067e7e5ce7aec0e2cb7c1a456d112
2b22fac410c77b08b937809c68e7481e,e0d64dcfaa3b6db5c54ca298ae101d05
1373e04979cfa0fb2092909abbd57f25,3552627a68384dc559f0fd4cce173269
e2421eb09087faf4f51661d176aee08d,72d6074ef5c81ec3102b3f2a052c5f49
77367b6fbb034ca710d4f41aad009151,d9a5a5120d4d357871acd5408cb10e18
3e13e5843eacac8a8ec14b42e8a7174c,0e40b1ed4cfd3da1962ec91913e54ba8
7113a50db7ae2bc6f93d766749e5125a,e5bd04e8e3cb77f1a49404d588d3e528
4831f388aaf5dfed43c1bd4455f37eac,ba05e2861971098fc7ecd8162c23452a
9e11a53a57f750f786cf63a2c4543b27,87ea2f45559e10519513a20b24147316
466731c3fc40a57fec44f98e97e1a55b,5b4b8595bd33017cf3c87c8ab09c2e42
15b521471c36ed411359347ff8257b79,121b9686b9929855d823981fc655a6fe
95a4a22f35928ef1a276bdef2d07081f,c075b8e131353552218860f1c421e4ef
6ac4c2b8476a9b14dc824e2cda804dfc,e7cc48a9daff5436f63d3aad9426f28b
0d51e04ae0b1d341e4f49812d1f4fbe2,cb3ad2d2499eebaa7ccb4fd1e7db9bc7
43eb0e993502bd4cbd3400a492a5444d,437c05a395e9e47f9762e677a7068ce7
680b9de0221bb1b59defd49ed2a5d948,5d90b82ad1fdff812987fa28158b7984
034f3cf671ecc03610f2ce339ee72f4b,4a25d757ff72fad7534f478c90be77e6
6e0547a3483b069df1f0fb2414669584,69455f41626a745aea9ee9164cb9eafd
a15630ebd61b2a42d78cb93fbebeda88,2b4609f8948be18874494203496bc318
14b1fe83a6c8579f0502b467afe01b7c,33fac76e7f17367dedaef7954bbb33b4
70457f5d80967f5f4083e0cde7e89ab6,6c90c0f6c2d89eb816b9e205b9d6a36a
70457f5d80967f5f4083e0cde7e89ab6,b7d94dc0640c7025dc8e3b46b52d8239
70457f5d80967f5f4083e0cde7e89ab6,d143bf43abb18593fa8ed20cc990ae84
70457f5d80967f5f4083e0cde7e89ab6,55939df5d8d2b853fbc532bf8a00dc32
c5fd8c6fc581f9792cf214b22363671f,1427b126f61597524866770b05d4eed2
71a5182c33ade63d4f8b42f432b834c0,e70f7c188cd2c0f01a1f6b35411cc481
4cfea1c0d66ed41b769d78040e59fa73,cfbc837967ca671ee87f5243f2a1024d
1148e7e1daf6d2378b814e90506e9d26,20566af10fda4783935b8cef249fa4c3
0a4e2ad7c04efe811bc08978563c7b09,cdc9d87e17ccf98f35634e6c3b77073e
86c7815d3793c770f05377f877736e95,216bb0e0cd43ffd832e0973d35e0377e
585a7960832446ae265d9d254b542ed0,7289a8d65ae2c86dfdee27f8af257a3d
ecdd7200b5bc4a68c5e75117d61a5751,7933eeb8cf79ae899bfac71c0edb076d
e26c256b09efa85577c1c600cf1e9bea,b944aabf1fc45c01599ee96c7f4d533e
58b051c30d684ac12a2049a49c856203,c4cf7c2e1f190d51517eba7e8211c8e6
1f90117a847636892e3c5bf569f2ac68,6131240aedf34224270cd6f07e8229e4
71d5e9bcbe05f2adfa08c33a109c12e0,e62d582ddb7630168d7227ca1f9edbd2
c555d42202667b1e09e50e7667b6a663,f196248e8b5d060cca414a664ea9a76f
26ffd81154d2a5dbe5cae3dce93289bd,adf591c625cb265c12bc6749d3a2f757
74e18f891a58daf76d6bc822b0dec66f,8e7a3ee016b12c87b5e3e7e717620758
521af0bcb7fe9f806c95e09422b38a43,99a4788cb24856965c36a24e339b6058
f372db7693e8b9df2f201a59b1a15c20,ace05b62c79dffc86cd12b281dc05b93
b9b70004b9682db7a07defb7ab1b475d,c072e7b87c8413341505d50d8234fbc2
9065112d8c6b59afef09c2fc67c5025e,368c6c730842d78016ad823897a372db
9afc29b951c1e0fae7d91fb3192d655d,5d66715cc928aadd0074f61332698593
8396c03f207f8a7b155a99fc1e56a98e,81e11b02560e506662f5d75a88b94fa5
1ff3cb11d59e1782c6fc95912849a62d,4b2653088591de362e6ba85b4a474c75
b51d73d8179d999b81550d846940a720,ef8856db4e302ad33dc4d91e40f7593c
297ec5afd18366f5ba27520cc4954151,958cd4fc82ce0223c757f47bc9d67e23
d69dd0996ca6a4f85b132eca6f19ef3d,2ffb8b836bb62d53a77a69a67814fffa
aed98e376f0a3685776366a2ba55e4ee,1a0d662b65b5ef08796501b064c853af
cee4e6509d99d45518c65d26971c1cbb,a3f986f6c4400aa6545d224be435f812
d53adc63203c98ec017241bb7571b429,cebff45f1d1558430be0e07ac0df6a68
a67fecd4801b668a6f99946a13333c61,d1c427060a0f73f6b889a5c7c61f2ac4
02f3cc68f02f665daf830cbde5fbe0f8,71a5f1c2a5fd9889ef26b5ac22aec9c6
013ef03e0f3f408dd9bf555e4edcdc0a,79e42c4fa2bde6e0c828d23c4fb7df35
07296cfef11b5e2ee8ea429920c26e0a,101a896b1137f70a7bbb2b9fac61458d
5883c17380bc970921a6c79ee2ea51ae,8c81af91a9b96d073ccaf0d3402ec5b2
ea2aebf6103bf1a7588746b16238eb4d,fec85e6c0eab9b4bcddf9ccd917c80bc
dc87b4f4f0af2ecaa16efb92ca1d34fb,c35498fbb4358837ae16850f50c3fd22
d181089fdc7cd010c9e402ccedb4c48c,1809be4f054d8243278d6c83207696ee
68ca4469a590f62a686d835f07f91f67,a60613d36f37a7b27d3344f40f6a7945
e6e8ea2a2c2e768f5824ef27196ed655,702a14f9c5a93130c3346c4de901d864
959b120a59e2bd76acb9207e7cb463d3,23227b07fc69250d2fa4be6602011aea
54e2cf457ebccf1c8b95760afa7c44ad,44fc450365728c413fefc547592626be
270b3b73305179f848bbc74e576f2808,5fb8e63ae576fbfbd243c50c5ce74050
